Symbol,Price,Type,Strike,Exp Date,DTE,Bid,Midpoint,Ask,Last,Volume,Open Int,Vol/OI,IV,Time
NVDA,143.4,Call,140,1/25/2019,18,8.85,9.05,9.25,9.27,958,520,1.84,58.45%,1/7/2019
TGT,69.68,Call,72,1/18/2019,11,0.98,1.03,1.07,1.04,1143,623,1.83,40.09%,1/7/2019
AMAT,34.3,Call,35,2/15/2019,39,1.71,1.75,1.78,1.83,700,385,1.82,46.85%,1/7/2019
MA,191.22,Call,140,1/18/2019,11,50.6,51.13,51.65,52.15,2180,1200,1.82,114.57%,1/7/2019
BAC,25.56,Put,22,3/15/2019,67,0.33,0.35,0.36,0.34,4924,2717,1.81,37.66%,1/7/2019
NVDA,143.4,Put,124,1/18/2019,11,0.68,0.71,0.74,0.67,532,295,1.8,64.50%,1/7/2019
T,30.89,Call,32,1/11/2019,4,0.02,0.03,0.03,0.03,1235,687,1.8,24.11%,1/7/2019
TSLA,334.96,Put,310,1/11/2019,4,1.23,1.28,1.32,1.32,1875,1039,1.8,64.13%,1/7/2019
DDD,10.84,Call,11,1/11/2019,4,0.17,0.23,0.28,0.26,574,320,1.79,72.91%,1/7/2019
GE,8.74,Put,9,2/15/2019,39,0.75,0.77,0.78,0.75,847,473,1.79,54.41%,1/7/2019
TEVA,17.67,Put,17.5,1/11/2019,4,0.29,0.32,0.34,0.29,922,515,1.79,50.57%,1/7/2019
CSX,62.45,Call,62.5,2/15/2019,39,2.83,2.92,3,2.98,1301,727,1.79,35.73%,1/7/2019
X,20.45,Put,21,4/18/2019,101,2.29,2.33,2.36,2.17,4095,2290,1.79,45.72%,1/7/2019
NFLX,315.34,Put,310,2/15/2019,39,22.2,22.45,22.7,21.83,523,293,1.78,61.18%,1/7/2019
NFLX,315.34,Call,302.5,1/11/2019,4,15.75,16.25,16.75,16.83,699,392,1.78,69.06%,1/7/2019
BIDU,162.6,Call,170,1/18/2019,11,1.9,1.95,2,1.89,1876,1054,1.78,40.33%,1/7/2019
MSFT,102.06,Put,101,1/11/2019,4,1.05,1.1,1.15,1.1,2613,1472,1.78,37.44%,1/7/2019
AABA,59.64,Call,65,2/15/2019,39,0.81,0.92,1.02,1,569,322,1.77,35.42%,1/7/2019
AAPL,147.93,Put,125,2/1/2019,25,0.4,0.5,0.6,0.58,573,323,1.77,46.04%,1/7/2019
NTNX,44.92,Call,42.5,4/18/2019,101,6.8,6.95,7.1,7,605,342,1.77,60.53%,1/7/2019
FB,138.05,Put,134,1/11/2019,4,0.88,0.93,0.98,0.94,1393,787,1.77,43.40%,1/7/2019
BABA,143.1,Call,150,2/1/2019,25,3.9,3.98,4.05,4.05,1638,927,1.77,44.83%,1/7/2019
F,8.29,Put,8.5,1/18/2019,11,0.35,0.36,0.37,0.36,1795,1012,1.77,42.28%,1/7/2019
MU,34,Put,31,4/18/2019,101,2.2,2.24,2.27,2.18,6165,3485,1.77,52.82%,1/7/2019
PYPL,86.93,Call,87.5,1/11/2019,4,1.04,1.08,1.12,1.17,548,314,1.75,39.11%,1/7/2019
MA,191.22,Call,145,1/18/2019,11,46,46.33,46.65,47.15,1202,688,1.75,103.83%,1/7/2019
BMY,48.41,Put,43,6/21/2019,165,2,2.08,2.15,1.95,2514,1439,1.75,35.40%,1/7/2019
AMD,20.57,Put,16,3/15/2019,67,0.76,0.78,0.8,0.78,1395,800,1.74,78.78%,1/7/2019
C,55.61,Call,56,1/11/2019,4,0.64,0.67,0.7,0.76,1816,1043,1.74,40.09%,1/7/2019
NFLX,315.34,Put,175,1/17/2020,375,5.5,7.95,10.4,7.85,2520,1449,1.74,53.77%,1/7/2019
TEVA,17.67,Call,26,3/15/2019,67,0.05,0.08,0.11,0.06,5213,2991,1.74,48.77%,1/7/2019
CHK,2.37,Call,2.5,1/11/2019,4,0.03,0.04,0.05,0.04,5569,3209,1.74,88.83%,1/7/2019
BABA,143.1,Call,145,1/11/2019,4,1.77,1.79,1.81,1.98,6199,3558,1.74,46.72%,1/7/2019
T,30.89,Put,31,1/11/2019,4,0.69,0.72,0.74,0.64,905,524,1.73,45.57%,1/7/2019
ZUO,19.49,Call,25,6/21/2019,165,1.55,1.63,1.7,1.66,1794,1040,1.73,62.96%,1/7/2019
SQ,60.72,Call,62,1/11/2019,4,1.1,1.12,1.14,1.11,1059,617,1.72,64.98%,1/7/2019
MSFT,102.06,Put,99.5,1/11/2019,4,0.63,0.67,0.7,0.65,815,478,1.71,38.70%,1/7/2019
NFLX,315.34,Put,280,1/11/2019,4,0.5,0.55,0.6,0.55,3075,1799,1.71,72.18%,1/7/2019
CROX,29.17,Call,30,1/18/2019,11,0.8,0.9,1,0.84,635,374,1.7,58.57%,1/7/2019
AAPL,147.93,Put,138,1/18/2019,11,0.67,0.7,0.73,0.71,692,408,1.7,38.36%,1/7/2019
AAL,32.95,Call,33,1/11/2019,4,0.7,0.74,0.78,0.92,917,539,1.7,68.25%,1/7/2019
BKS,7.57,Call,8,2/15/2019,39,0.4,0.45,0.5,0.45,1781,1049,1.7,62.46%,1/7/2019
ADSK,132.72,Put,115,1/18/2019,11,0.46,0.71,0.95,0.47,2765,1624,1.7,59.46%,1/7/2019
AMD,20.57,Put,18.5,1/11/2019,4,0.18,0.19,0.19,0.19,5480,3233,1.7,105.07%,1/7/2019
MSFT,102.06,Call,103,1/11/2019,4,1.05,1.11,1.16,1.07,5544,3257,1.7,34.55%,1/7/2019
TSLA,334.96,Call,357.5,1/11/2019,4,1.28,1.34,1.4,1.39,727,430,1.69,56.17%,1/7/2019
NFLX,315.34,Put,275,1/11/2019,4,0.3,0.38,0.45,0.34,2067,1223,1.69,73.61%,1/7/2019
FCAU,15.18,Put,10,1/17/2020,375,0.35,0.4,0.45,0.4,19393,11456,1.69,42.59%,1/7/2019
SBUX,63.57,Put,63,1/18/2019,11,0.8,0.83,0.86,0.76,701,418,1.68,23.82%,1/7/2019
HCHC,3.09,Call,5,8/16/2019,221,0.2,0.33,0.45,0.35,500,300,1.67,84.25%,1/7/2019
PEP,109.53,Call,115,2/15/2019,39,1.12,1.16,1.19,1.21,845,505,1.67,21.36%,1/7/2019
FB,138.05,Call,139,1/11/2019,4,1.7,1.78,1.86,1.68,2624,1570,1.67,36.33%,1/7/2019
GE,8.74,Call,8.5,1/11/2019,4,0.36,0.37,0.37,0.37,31787,19077,1.67,63.46%,1/7/2019
MS,41.71,Call,42,1/11/2019,4,0.48,0.52,0.56,0.57,631,379,1.66,40.03%,1/7/2019
DAL,47.85,Call,50,1/11/2019,4,0.09,0.12,0.14,0.16,677,408,1.66,40.22%,1/7/2019
DAL,47.85,Put,47,1/11/2019,4,0.41,0.47,0.53,0.44,807,485,1.66,40.36%,1/7/2019
T,30.89,Put,29.5,1/18/2019,11,0.2,0.21,0.22,0.22,1103,664,1.66,34.27%,1/7/2019
MU,34,Call,33.5,1/11/2019,4,1.07,1.1,1.12,1.11,4237,2548,1.66,58.88%,1/7/2019
ADNT,16.37,Call,17,3/15/2019,67,1.75,1.78,1.8,1.75,551,333,1.65,70.86%,1/7/2019
AMZN,1629.51,Call,1580,1/11/2019,4,60.55,61.63,62.7,63.93,879,532,1.65,49.36%,1/7/2019
X,20.45,Put,19.5,1/11/2019,4,0.2,0.22,0.23,0.2,1298,785,1.65,66.10%,1/7/2019
AAPL,147.93,Put,138,1/11/2019,4,0.17,0.2,0.22,0.2,1778,1079,1.65,44.72%,1/7/2019
CELG,87.52,Put,75,1/15/2021,739,4.65,5.83,7,5.25,564,343,1.64,26.62%,1/7/2019
DO,11.16,Put,10,6/21/2019,165,1.2,1.23,1.26,1.24,3049,1859,1.64,64.92%,1/7/2019
JPM,100.76,Call,103,1/11/2019,4,0.35,0.37,0.39,0.37,1223,752,1.63,27.09%,1/7/2019
X,20.45,Call,21.5,1/11/2019,4,0.19,0.21,0.22,0.24,2634,1615,1.63,71.80%,1/7/2019
AMZN,1629.51,Put,1510,1/11/2019,4,2.74,2.95,3.15,2.97,536,333,1.61,51.49%,1/7/2019
ROKU,42.18,Put,29,3/15/2019,67,1.07,1.16,1.25,1.25,651,405,1.61,93.07%,1/7/2019
CRBP,7.8,Call,7.5,7/19/2019,193,1.85,1.98,2.1,1.95,1031,639,1.61,79.84%,1/7/2019
SQ,60.72,Put,57.5,1/11/2019,4,0.58,0.61,0.64,0.61,623,390,1.6,72.15%,1/7/2019
AAPL,147.93,Put,137,1/11/2019,4,0.12,0.15,0.17,0.16,1142,712,1.6,46.06%,1/7/2019
BMY,48.41,Call,67.5,6/21/2019,165,0.42,0.54,0.65,0.54,1736,1088,1.6,35.04%,1/7/2019
SGMS,19.66,Call,24,1/18/2019,11,0.15,0.2,0.25,0.15,500,315,1.59,87.88%,1/7/2019
CGC,28.9,Call,29,1/11/2019,4,0.62,0.67,0.72,0.66,995,627,1.59,58.27%,1/7/2019
NFLX,315.34,Call,300,1/11/2019,4,17.65,18.18,18.7,18.6,3095,1942,1.59,68.62%,1/7/2019
NVDA,143.4,Call,142,1/18/2019,11,6.6,6.73,6.85,6.77,624,396,1.58,60.52%,1/7/2019
KBH,21,Put,16,1/18/2019,11,0,0.04,0.07,0.04,807,515,1.57,87.49%,1/7/2019
NVDA,143.4,Put,120,2/15/2019,39,3.45,3.53,3.6,3.45,1813,1156,1.57,68.49%,1/7/2019
BBD,10.85,Put,11,3/15/2019,67,0.8,0.82,0.83,0.8,672,432,1.56,40.55%,1/7/2019
NFLX,315.34,Put,287.5,1/11/2019,4,0.96,1.04,1.11,0.93,724,464,1.56,67.27%,1/7/2019
TLRY,71.9,Call,72,1/11/2019,4,1.57,1.86,2.14,1.8,726,464,1.56,61.19%,1/7/2019
MTCH,43.37,Put,23,6/21/2019,165,0.35,0.5,0.65,0.53,885,567,1.56,69.07%,1/7/2019
NVDA,143.4,Put,139,1/11/2019,4,2.03,2.13,2.22,2.07,950,610,1.56,66.09%,1/7/2019
ABT,69.13,Call,72.5,5/17/2019,130,2.53,2.63,2.73,2.6,987,633,1.56,22.44%,1/7/2019
XOM,71.52,Call,72,1/11/2019,4,0.56,0.59,0.61,0.68,1017,651,1.56,29.69%,1/7/2019
TSLA,334.96,Call,370,1/11/2019,4,0.43,0.48,0.52,0.44,505,325,1.55,57.51%,1/7/2019
SQ,60.72,Put,59,1/11/2019,4,0.96,1,1.03,0.93,552,355,1.55,66.29%,1/7/2019
MU,34,Put,24,1/11/2019,4,0,0.01,0.02,0.01,621,401,1.55,136.79%,1/7/2019
COST,207,Call,210,1/11/2019,4,1.39,1.49,1.59,1.58,827,533,1.55,32.23%,1/7/2019
INTC,47.44,Call,50,7/19/2019,193,2.94,3,3.05,2.99,1109,714,1.55,27.25%,1/7/2019
QCOM,56.44,Call,58.5,1/18/2019,11,0.4,0.45,0.5,0.5,1621,1044,1.55,31.60%,1/7/2019
SBUX,63.57,Put,64,1/11/2019,4,0.86,0.93,1,0.95,664,432,1.54,27.30%,1/7/2019
BAC,25.56,Put,25,8/16/2019,221,1.85,1.88,1.91,1.89,795,517,1.54,30.41%,1/7/2019
ATVI,48.5,Call,55,1/17/2020,375,5.25,5.33,5.4,5.3,1302,844,1.54,36.53%,1/7/2019
MS,41.71,Put,40,2/15/2019,39,1.21,1.23,1.25,1.19,2089,1355,1.54,37.14%,1/7/2019
JNJ,127.01,Call,131,1/18/2019,11,0.62,0.67,0.72,0.75,785,512,1.53,24.13%,1/7/2019
GPS,26.57,Call,26,1/11/2019,4,0.7,0.76,0.81,0.83,856,561,1.53,44.38%,1/7/2019
AAPL,147.93,Call,149,1/18/2019,11,2.93,3.02,3.1,2.99,2171,1416,1.53,33.46%,1/7/2019
BKS,7.57,Call,8,3/15/2019,67,0.65,0.7,0.75,0.75,2889,1891,1.53,70.40%,1/7/2019
MA,191.22,Put,180,1/18/2019,11,1.05,1.16,1.27,1.04,5280,3446,1.53,36.51%,1/7/2019
CLF,8.73,Put,7,1/17/2020,375,1.02,1.05,1.08,1.05,5469,3574,1.53,60.59%,1/7/2019
BABA,143.1,Call,143,1/18/2019,11,4.05,4.15,4.25,4.25,573,376,1.52,41.76%,1/7/2019
ROKU,42.18,Call,40,2/15/2019,39,5.05,5.33,5.6,5.21,723,476,1.52,74.02%,1/7/2019
BAC,25.56,Call,28,3/15/2019,67,0.39,0.4,0.41,0.4,21137,13894,1.52,26.69%,1/7/2019
GE,8.74,Put,15,3/15/2019,67,6.2,6.28,6.35,6.23,602,400,1.51,70.31%,1/7/2019
WFC,47.64,Call,55,3/15/2019,67,0.19,0.21,0.23,0.19,11738,7787,1.51,23.20%,1/7/2019
VGR,10.56,Call,12.5,2/15/2019,39,0.1,0.15,0.2,0.15,708,471,1.5,49.75%,1/7/2019
NVDA,143.4,Put,137,1/11/2019,4,1.48,1.53,1.57,1.5,776,516,1.5,66.73%,1/7/2019
FB,138.05,Call,138,1/18/2019,11,3.45,3.6,3.75,3.55,1323,882,1.5,36.24%,1/7/2019
JPM,100.76,Put,93,1/11/2019,4,0.02,0.03,0.04,0.03,1723,1151,1.5,37.86%,1/7/2019
MS,41.71,Call,47,3/15/2019,67,0.49,0.52,0.55,0.58,10805,7218,1.5,29.93%,1/7/2019
INTC,47.44,Call,48,1/25/2019,18,1.43,1.48,1.53,1.53,645,434,1.49,41.77%,1/7/2019
ABC,74.75,Put,100,1/17/2020,375,25.4,26,26.6,25.5,901,604,1.49,31.95%,1/7/2019
AMD,20.57,Call,22.5,1/18/2019,11,0.42,0.44,0.45,0.45,1810,1211,1.49,78.20%,1/7/2019
HD,177.04,Put,167.5,1/11/2019,4,0.16,0.19,0.21,0.17,580,391,1.48,34.72%,1/7/2019
SQ,60.72,Call,64,1/11/2019,4,0.52,0.54,0.55,0.51,821,555,1.48,63.51%,1/7/2019
TSLA,334.96,Put,305,1/11/2019,4,0.77,0.87,0.96,0.84,1833,1238,1.48,65.20%,1/7/2019
GLUU,8.47,Call,9,1/18/2019,11,0.15,0.18,0.2,0.15,2789,1879,1.48,58.08%,1/7/2019
AAPL,147.93,Put,137,1/18/2019,11,0.56,0.59,0.61,0.58,625,424,1.47,38.57%,1/7/2019
TSLA,334.96,Put,295,1/11/2019,4,0.38,0.4,0.42,0.38,1106,752,1.47,69.88%,1/7/2019
VZ,56.72,Call,58,1/18/2019,11,0.17,0.19,0.21,0.2,1364,928,1.47,15.95%,1/7/2019
IDTI,48.06,Call,48,2/15/2019,39,0.1,0.5,0.9,0.85,600,411,1.46,11.82%,1/7/2019
FB,138.05,Put,132,1/11/2019,4,0.47,0.55,0.63,0.53,899,616,1.46,43.77%,1/7/2019
AMD,20.57,Call,23.5,1/11/2019,4,0.08,0.09,0.09,0.09,1630,1119,1.46,94.43%,1/7/2019
FB,138.05,Call,146,1/11/2019,4,0.15,0.18,0.21,0.2,2071,1423,1.46,37.67%,1/7/2019
WFC,47.64,Call,52.5,3/15/2019,67,0.5,0.52,0.54,0.53,11799,8087,1.46,24.13%,1/7/2019
AMZN,1629.51,Call,1840,1/17/2020,375,158.5,160.33,162.15,157.5,510,352,1.45,33.01%,1/7/2019
SNAP,6.21,Put,6.5,1/11/2019,4,0.33,0.35,0.37,0.38,766,529,1.45,77.16%,1/7/2019
HOLX,40.49,Call,44,1/18/2019,11,0.05,0.13,0.2,0.15,1023,706,1.45,38.61%,1/7/2019
T,30.89,Put,30,1/11/2019,4,0.16,0.18,0.2,0.19,3837,2638,1.45,40.98%,1/7/2019
MSFT,102.06,Call,105,1/11/2019,4,0.43,0.45,0.46,0.43,5285,3635,1.45,33.31%,1/7/2019
NVDA,143.4,Call,144,1/11/2019,4,3.55,3.63,3.7,3.6,1916,1326,1.44,64.51%,1/7/2019
LEN,42.38,Put,42.5,1/18/2019,11,1.6,1.65,1.7,1.67,2357,1642,1.44,55.46%,1/7/2019
GS,176.02,Call,195,3/15/2019,67,2.62,2.76,2.9,2.87,2896,2006,1.44,29.07%,1/7/2019
BAC,25.56,Call,29,3/15/2019,67,0.2,0.22,0.23,0.21,19658,13618,1.44,25.85%,1/7/2019
CGC,28.9,Call,30.5,1/11/2019,4,0.18,0.2,0.22,0.22,503,351,1.43,61.84%,1/7/2019
SQ,60.72,Call,60,1/11/2019,4,2.03,2.09,2.14,2.03,2866,2002,1.43,64.83%,1/7/2019
WYNN,109.47,Put,105,1/17/2020,375,16.4,16.6,16.8,17.35,500,352,1.42,49.57%,1/7/2019
TSN,56.05,Call,57.5,2/15/2019,39,1.7,1.75,1.8,2,573,404,1.42,34.98%,1/7/2019
GWPH,114.66,Call,130,2/15/2019,39,3.3,3.8,4.3,3.81,644,453,1.42,59.56%,1/7/2019
MSFT,102.06,Call,104,1/11/2019,4,0.68,0.71,0.74,0.72,2934,2068,1.42,34.45%,1/7/2019
RCL,101.83,Call,110,3/15/2019,67,3.4,3.5,3.6,3.46,4906,3444,1.42,36.40%,1/7/2019
JNJ,127.01,Call,130,3/15/2019,67,3.6,3.7,3.8,3.7,545,387,1.41,21.71%,1/7/2019
WMB,24.15,Call,25,2/15/2019,39,0.54,0.57,0.6,0.58,2817,2003,1.41,28.58%,1/7/2019
JCP,1.28,Call,5,1/15/2021,739,0.06,0.14,0.22,0.12,658,470,1.4,73.58%,1/7/2019
V,136.06,Put,131,1/11/2019,4,0.35,0.4,0.45,0.41,520,373,1.39,36.07%,1/7/2019
DE,154.16,Call,160,2/15/2019,39,4.45,4.63,4.8,4.82,591,426,1.39,35.09%,1/7/2019
WBA,69.97,Put,62.5,1/17/2020,375,4.35,4.5,4.65,4.55,611,440,1.39,32.06%,1/7/2019
BMY,48.41,Call,50,2/15/2019,39,1.48,1.57,1.66,1.52,7585,5462,1.39,33.74%,1/7/2019
RIG,8.28,Call,8,1/11/2019,4,0.39,0.41,0.43,0.42,1015,736,1.38,74.78%,1/7/2019
AAPL,147.93,Put,133,1/11/2019,4,0.05,0.06,0.07,0.07,1519,1104,1.38,51.76%,1/7/2019
ROKU,42.18,Put,35,1/11/2019,4,0.18,0.21,0.24,0.18,2115,1537,1.38,126.23%,1/7/2019
QEP,8.53,Call,12,3/15/2019,67,0.05,0.1,0.15,0.1,3513,2543,1.38,57.76%,1/7/2019
FCX,11,Call,13,3/15/2019,67,0.29,0.3,0.3,0.29,668,486,1.37,47.23%,1/7/2019
AAPL,147.93,Call,145,1/18/2019,11,5.2,5.33,5.45,5.3,55355,40312,1.37,35.15%,1/7/2019
ROKU,42.18,Call,44,1/18/2019,11,1.65,1.72,1.79,1.81,543,398,1.36,87.39%,1/7/2019
NFLX,315.34,Put,270,1/11/2019,4,0.15,0.2,0.24,0.22,1265,931,1.36,75.89%,1/7/2019
SQ,60.72,Call,80,6/21/2019,165,3.2,3.3,3.4,3.25,1354,993,1.36,52.75%,1/7/2019
CRM,142.22,Call,140,2/15/2019,39,8,8.15,8.3,8.24,4233,3109,1.36,37.17%,1/7/2019
AMD,20.57,Put,19,1/25/2019,18,0.7,0.74,0.77,0.77,643,475,1.35,81.74%,1/7/2019
VZ,56.72,Call,57,1/11/2019,4,0.21,0.23,0.24,0.24,1743,1291,1.35,14.97%,1/7/2019
GS,176.02,Call,200,3/15/2019,67,1.2,1.64,2.07,1.82,2883,2142,1.35,28.10%,1/7/2019
MU,34,Call,35.5,1/18/2019,11,0.65,0.68,0.7,0.7,701,523,1.34,54.27%,1/7/2019
GG,9.58,Call,9,2/15/2019,39,0.75,0.83,0.91,0.81,790,588,1.34,36.44%,1/7/2019
AAL,32.95,Call,34,1/11/2019,4,0.3,0.34,0.37,0.45,979,732,1.34,62.46%,1/7/2019
AMBA,36.77,Call,37,1/11/2019,4,1.05,1.18,1.3,1.05,1078,804,1.34,75.06%,1/7/2019
GOLD,12.92,Put,13,2/15/2019,39,0.64,0.67,0.69,0.65,1543,1151,1.34,37.39%,1/7/2019
SQ,60.72,Call,61,1/11/2019,4,1.49,1.54,1.59,1.56,2579,1918,1.34,66.39%,1/7/2019
SNAP,6.21,Call,6.5,1/11/2019,4,0.05,0.06,0.06,0.06,3715,2773,1.34,62.45%,1/7/2019
SLB,40.17,Put,37.5,2/15/2019,39,1.08,1.11,1.13,1.08,5170,3865,1.34,43.54%,1/7/2019
MTCH,43.37,Put,45,1/18/2019,11,2.45,2.6,2.75,2.85,726,547,1.33,63.89%,1/7/2019
TDOC,52.13,Call,60,1/18/2019,11,0.35,0.43,0.5,0.45,747,562,1.33,71.40%,1/7/2019
BABA,143.1,Put,135,1/11/2019,4,0.42,0.44,0.46,0.41,1465,1101,1.33,47.67%,1/7/2019
GPS,26.57,Call,20,1/18/2019,11,6.45,6.6,6.75,6.66,2840,2139,1.33,96.98%,1/7/2019
TEO,14.95,Call,15,1/18/2019,11,0,0.3,0.6,0.46,501,379,1.32,46.13%,1/7/2019
TWTR,31.34,Put,19,6/21/2019,165,0.57,0.59,0.61,0.59,956,725,1.32,64.23%,1/7/2019
FB,138.05,Call,100,6/21/2019,165,40.1,41.55,43,40.6,1100,836,1.32,37.25%,1/7/2019
BABA,143.1,Call,146,1/11/2019,4,1.38,1.43,1.48,1.45,2487,1881,1.32,43.65%,1/7/2019
AAPL,147.93,Put,140,1/11/2019,4,0.31,0.34,0.36,0.34,6453,4871,1.32,42.98%,1/7/2019
GE,8.74,Call,11,3/15/2019,67,0.16,0.17,0.17,0.17,25887,19660,1.32,51.18%,1/7/2019
IR,92.13,Call,95,2/15/2019,39,2.25,2.4,2.55,2.7,501,385,1.3,31.61%,1/7/2019
FB,138.05,Put,139,1/11/2019,4,2.58,2.89,3.2,2.61,575,443,1.3,36.78%,1/7/2019
AAPL,147.93,Call,155,2/1/2019,25,2.79,2.84,2.89,2.82,1159,891,1.3,35.19%,1/7/2019
FCX,11,Call,11.5,1/11/2019,4,0.08,0.09,0.09,0.09,1780,1373,1.3,57.11%,1/7/2019
AMD,20.57,Call,20.5,1/18/2019,11,1.15,1.17,1.18,1.18,2756,2112,1.3,79.92%,1/7/2019
HPQ,20.95,Call,25,1/17/2020,375,1.12,1.16,1.2,1.15,8015,6163,1.3,26.99%,1/7/2019
BBD,10.85,Call,11,2/15/2019,39,0.55,0.57,0.59,0.58,912,708,1.29,44.74%,1/7/2019
NSTG,18.13,Call,20,1/18/2019,11,0.1,0.18,0.25,0.15,4249,3297,1.29,55.51%,1/7/2019
BAC,25.56,Put,25,1/11/2019,4,0.15,0.17,0.18,0.16,5290,4097,1.29,35.82%,1/7/2019
GE,8.74,Put,8,1/11/2019,4,0.03,0.04,0.04,0.04,9527,7358,1.29,73.72%,1/7/2019
C,55.61,Call,62.5,3/15/2019,67,0.6,0.63,0.65,0.67,10432,8086,1.29,27.97%,1/7/2019
CAT,128.23,Put,122,1/11/2019,4,0.52,0.6,0.68,0.47,500,392,1.28,46.21%,1/7/2019
AMD,20.57,Put,17,1/25/2019,18,0.21,0.25,0.28,0.26,530,415,1.28,82.59%,1/7/2019
AXP,98.17,Put,92.5,1/17/2020,375,6.5,6.65,6.8,6.7,753,587,1.28,27.45%,1/7/2019
MA,191.22,Call,150,1/18/2019,11,40.8,41.23,41.65,42,1542,1203,1.28,89.16%,1/7/2019
ROKU,42.18,Call,36,1/11/2019,4,6.2,6.38,6.55,6.25,528,417,1.27,86.97%,1/7/2019
BA,328.11,Call,345,1/11/2019,4,0.36,0.45,0.54,0.41,541,429,1.26,33.46%,1/7/2019
JD,22.76,Call,23.5,1/11/2019,4,0.26,0.28,0.29,0.29,1088,864,1.26,60.55%,1/7/2019
ADBE,229.26,Call,225,2/15/2019,39,13.65,13.95,14.25,14.28,2304,1832,1.26,39.33%,1/7/2019
AAPL,147.93,Put,125,1/11/2019,4,0.01,0.02,0.02,0.02,1046,835,1.25,65.11%,1/7/2019
CGC,28.9,Call,29.5,1/11/2019,4,0.41,0.48,0.54,0.45,612,493,1.24,57.94%,1/7/2019
JPM,100.76,Call,103,1/18/2019,11,1.25,1.29,1.32,1.33,1375,1106,1.24,31.80%,1/7/2019
BABA,143.1,Call,138,1/18/2019,11,7.15,7.3,7.45,7.55,2252,1813,1.24,45.85%,1/7/2019
Downloaded from Barchart.com as of 01-08-2019 01:13am CST,,,,,,,,,,,,,,
